phone,usage_this_month,usage_last_month
012-2426-6547,9703.25,6334.66
012-2426-6548,20678.72,32194.8
012-2426-6549,7553.33,6364.53
012-2426-6550,13761.58,29287.21
012-2426-6551,15443.81,17881.39
012-2426-6552,20610.71,21448.65
012-2426-6553,9541.45,5859.49
012-2426-6554,6063.03,6387.84
012-2426-6557,13971.66,22469.84
012-2426-6558,669.05,2085.86
012-2426-6559,15874.63,19877.99
012-2426-6560,21110.09,19282.43
012-2426-6561,19878.21,16524.48
012-2426-6562,4000.39,4466.93
012-2426-6563,4138.12,4750.17
012-2426-6564,12464.54,12924.56
012-2426-6566,7377.19,14601.79
012-2426-6567,14512.01,17715
012-2426-6568,16728.98,18321.93
012-2426-6569,23534.05,25265.38
012-2426-6570,5983.08,5632.29
012-2426-6571,19275.38,12090.66
012-2426-6572,16632.32,21432.05
012-2426-6573,24084.23,32817.52
012-2426-6574,24193.45,17241.19
012-2426-6575,3463.61,5804.28
012-2426-6576,984.42,792.85
012-2426-6577,22057.4,38810.1
012-2426-6578,9082.39,9471.31
012-2426-6579,8726.61,9139.1
012-2426-6580,6655.69,9816.94
012-2426-6581,6155.29,5091.88
012-2426-6582,6260.77,5063.62
012-2426-6583,19551.05,19332.4
012-2426-6584,5776.27,6756.77
012-2426-6585,11433.84,10582.7
012-2426-6586,8681.08,4482.56
012-2426-6587,4058.58,4050.6
012-2426-6588,25324.45,17630.26
012-2426-6589,1044.77,971.78
012-2426-6590,0,0
012-2426-6591,3825.31,5814.73
012-2426-6592,8073.39,6802.22
012-2426-6593,20351.01,12171.93
012-2426-6594,7067.28,4462.36
012-2426-6595,6930.94,11553.71
012-2426-6596,10346.49,5099.48
012-2426-6597,1196.98,3244.9
012-2426-6598,3856.79,4881.89
012-2426-6599,10772.92,6204.5
012-2426-6601,7519.87,6182.18
012-2426-6602,11556.84,12521.75
012-2426-6603,20792.05,26961.32
012-2426-6604,6329.8,5074.2
012-2426-6605,7033.58,17202.17
012-2426-6606,5826.53,5545.4
012-2426-6607,11316.3,11191.75
012-2426-6608,9152.47,21831.92
012-2426-6609,8470.04,12056.77
012-2426-6610,4552.38,5902.95
012-2426-6612,1305.41,7285.43
012-2426-6613,14829.78,23514.37
012-2426-6614,8313.63,5964.93
012-2426-6615,3379.96,4248.26
012-2426-6616,6465.52,13915.52
012-2426-6617,5434.73,8867.91
012-2426-6618,7032.13,9576.48
012-2426-6619,8505.48,6773
012-2426-6620,6790.59,6290.05
012-2426-6621,4632.27,2776.35
012-2426-6623,0,0
012-2426-6624,7118.81,5315.35
012-2426-6625,7353.03,10080.22
012-2426-6626,4083.88,3237.24
012-2426-6627,12758.17,9394.72
012-2426-6628,6797.23,3752.6
012-2426-6629,15670.77,17905.81
012-2426-6630,6958.13,5523.12
012-2426-6631,4739.1,8386.42
012-2426-6632,6094.91,8094.23
012-2426-6634,5696.03,4779.56
012-2426-6635,11761.48,8357.82
012-2426-6636,7277.37,6623.39
012-2426-6637,7422.68,6359.31
012-2426-6638,10991.75,8635.97
012-2426-6639,7878.49,9774.42
012-2426-6640,10716.62,8206.97
012-2426-6641,5914.41,5900.79
012-2426-6642,7387.42,7643.81
012-2426-6643,0,0
012-2426-6645,854.22,1160.62
012-2426-6646,5648.99,9906.27
012-2426-6647,11080.79,10742.36
012-2426-6648,5127.04,7173.08
012-2426-6649,8084.03,8049.86
012-2426-6650,21209.5,26062.06
012-2426-6651,11588.35,19340.76
012-2426-6652,8782.98,13906.71
012-2426-6653,6682.7,9820.31
012-2426-6654,16714.76,15934.89
012-2426-6656,15894.3,24561.87
012-2426-6657,7364.38,7479.13
012-2426-6658,2400.44,1219.8
012-2426-6659,2419,3791.89
012-2426-6670,0,444.59
012-2426-6671,1699.94,5033.73
012-2426-6672,5512.97,6419.09
012-2426-6673,0,0
012-2426-6674,10392.01,11154.48
012-2426-6675,17348.02,22711.33
012-2426-6676,7282.55,6003.27
012-2426-6678,1038.4,1411.5
012-2426-6679,22473.34,19385
012-2426-6680,11919.4,15998.67
012-2426-6681,19652.24,6436.17
012-2426-6682,6213.95,5161.3
012-2426-6683,6767.45,6905.07
012-2426-6684,10974.43,8970.31
012-2426-6685,22908.84,10878.22
012-2426-6686,5564.89,5930.57
012-2426-6687,5130.11,2318.82
012-2426-6689,10510.89,14267.88
012-2426-6690,1154.97,3005.02
012-2426-6691,2480.62,1665.88
012-2426-6692,3486.68,5296.24
012-2426-6693,2113.32,2860.29
012-2426-6694,5112.75,6297.57
012-2426-6695,21278.9,20188.9
012-2426-6696,15202.18,14091.95
012-2426-6697,5585.83,6304.04
012-2426-6698,11952.07,11902.22
012-2426-6700,5060.84,5373.48
012-2426-6701,7473.18,9238.23
012-2426-6702,10076.85,5854.75
012-2426-6703,9618.33,8033.83
012-2426-6704,20192.49,21804.62
012-2426-6705,15800.42,9560.65
012-2426-6706,7255.97,3749.42
012-2426-6707,10164.75,7962.13
012-2426-6708,10806.03,10428.92
012-2426-6709,4552.2,4299.6
012-2426-6710,5435.05,5103.39
012-2426-6711,5595.6,9398.42
012-2426-6712,8201.7,15334.91
012-2426-6713,8043.95,6380.61
012-2426-6714,8274.38,9794.79
012-2426-6715,4569.57,1663.46
012-2426-6716,16867.92,20003.29
012-2426-6717,11315.31,8319.17
012-2426-6718,16150.07,22750.88
012-2426-6719,15023.36,16256.95
012-2426-6720,6637.34,7163.69
012-2426-6721,50814.73,17271.98
012-2426-6722,3099,4731.45
012-2426-6723,5130.14,5028.79
012-2426-6724,17407.69,11564.53
012-2426-6725,4205.97,8072.84
012-2426-6726,14775.48,20967.93
012-2426-6727,6621.26,5622.23
012-2426-6728,0,3.62
012-2426-6729,7466.49,10600.04
012-2426-6730,7365.83,3611.07
012-2426-6731,8875.88,9594.5
012-2426-6732,6185.45,8247.14
012-2426-6733,10481.17,9416.94
012-2426-6734,4087.74,5287.14
012-2426-6735,11979.69,7637.87
012-2426-6736,4801.34,7235.79
012-2426-6737,4504.41,3627.25
012-2426-6738,366.26,2735.02
012-2426-6739,7433.84,4939.19
012-2426-6740,6417.78,7931.87
012-2426-6741,7570.29,10547.91
012-2426-6742,6552.52,6882.69
012-2426-6743,6712.62,8445.83
012-2426-6744,12166.6,11080.68
012-2426-6745,4723.71,10765.11
012-2426-6746,4202.65,4650.82
012-2426-6747,7327.01,5965.93
012-2426-6748,3482.14,7391.78
012-2426-6749,9090.63,6896.03
012-2426-6750,5397.26,6744.31
012-2426-6751,6416.72,4399.32
012-2426-6752,8078.83,11220.31
012-2426-6753,13169.4,5258.28
012-2426-6754,6313.99,4029.43
012-2426-6755,8379.66,8599.66
012-2426-6756,5388.04,5492.71
012-2426-6757,8857.7,3136.6
012-2426-6758,8585.82,8365.98
012-2426-6759,6895.24,3850.29
012-2426-6760,8692.83,8635.96
012-2426-6761,6594.33,5512.47
012-2426-6762,5280.96,5035.02
012-2426-6763,9476.26,9997.89
012-2426-6764,4976.94,5983.93
012-2426-6765,6369.39,7941.19
012-2426-6766,10441.97,5714.8
012-2426-6768,11287.25,8480.52
012-2426-6769,7083.53,3054.08
012-2426-6770,8629.99,6719.31
012-2426-6771,8648.74,10946.77
012-2426-6772,4035.5,8169.04
012-2426-6773,5763.1,5551.08
012-2426-6774,7681.43,6350.47
012-2426-6775,4423.9,4723.25
012-2426-6778,7313.65,7866.2
012-2426-6779,6477.88,7563.15
012-2426-6780,14881.68,24181.71
012-2426-6781,26829.57,31709.79
012-2426-6782,8644.87,8370.97
012-2426-6783,9097.72,7912.36
012-2426-6784,5131.39,11980.41
012-2426-6785,1465.84,77.66
012-2426-6786,4986.06,4904.82
012-2426-6787,20832.32,19680.87
012-2426-6788,27078.72,26995.02
012-2426-6790,3978.62,5159.83
012-2426-6791,3126.65,0
012-2426-6792,6456.3,13631.7
012-2426-6793,5418.68,7387.96
012-2426-6794,6803.04,6657.38
012-2426-6795,0,0
012-2426-6796,7738.52,9926.12
012-2426-6797,4171.25,4793.87
012-2426-6798,7661.19,10084.26
012-2426-6799,8343.93,7773.8
012-2426-6800,5241.66,4439.13
012-2426-6801,3306.26,2568.43
012-2426-6802,5059.37,7046.93
012-2426-6803,9663.2,6614.98
012-2426-6804,7484.42,8451.3
012-2426-6805,0,0
012-2426-6806,1302.28,2150.89
012-2426-6807,3416.78,1026.82
012-2426-6808,4580.28,5980.75
012-2426-6809,33340.56,30495.57
012-2426-6810,6662.4,6153.68
012-2426-6811,9912.52,7734.53
012-2426-6812,6376.5,5448.65
012-2426-6813,6628.74,11451.83
012-2426-6814,4989.33,12258.18
012-2426-6815,11226.87,6641.92
012-2426-6816,5569.36,2371.02
012-2426-6817,6657.93,6110.13
012-2426-6818,14691.89,19859.17
012-2426-6819,10501.62,13398.93
012-2426-6820,348.46,1650.43
012-2426-6821,5521.94,6384.16
012-2426-6822,5121.89,3834.09
012-2426-6823,9147.32,9508.42
012-2426-6824,9086.06,6754.15
012-2426-6825,4918.21,7543.08
012-2426-6826,2726.58,5873.88
012-2426-6827,21043.57,4533.18
012-2426-6828,2941.79,2194.45
012-2426-6829,6259.11,7436.75
012-2426-6830,6300.45,5916.99
012-2426-6831,2996.25,6211.52
012-2426-6832,11371.77,9996.58
012-2426-6833,1355.94,1166.43
012-2426-6834,4843.09,4543.31
012-2426-6835,8762.71,7805.86
012-2426-6836,7263.68,6661.83
012-2426-6837,6134.84,5583.11
012-2426-6838,7424.65,7722.91
012-2426-6839,22687.72,10666.25
012-2426-6840,15438.08,11701.25
012-2426-6841,15992.35,25790.04
012-2426-6842,23628.86,20454.44
012-2426-6843,1260.7,2118.93
012-2426-6844,6083.76,6290.39
012-2426-6845,15191.09,20784.86
012-2426-6846,11225.84,9954.66
012-2426-6847,5104.16,6893.16
012-2426-6848,16817.2,17965.05
012-2426-6849,325.58,203.07
012-2426-6850,28651.71,0
012-2426-6851,8045.94,6509.02
012-2426-6852,7924.73,7408.64
012-2426-6853,27545.16,24895.38
012-2426-6854,8220.25,7512.26
012-2426-6855,10537.11,8142.8
012-2426-6856,6957.13,6898.27
012-2426-6857,6723.1,7406.53
012-2426-6858,18822.92,19446.1
012-2426-6859,38087.58,25433.21
012-2426-6860,21210.3,15986.91
012-2426-6861,27506.92,26071.25
012-2426-6862,13061.08,16539.72
012-2426-6863,13251.05,13363.87
012-2426-6864,25807.03,28474.63
012-2426-6865,21539.67,23145.94
012-2426-6866,8315.12,10896.34
012-2426-6867,6205.85,10660.38
012-2426-6869,8017.3,10361.76
012-2426-6870,5215.54,4252.99
012-2426-6871,0,0
012-2426-6872,7627.68,8477.03
012-2426-6873,4678.59,9385.2
012-2426-6874,4864.78,5896.74
012-2426-6875,10739.84,4810.38
012-2426-6876,9160.23,6676.03
012-2426-6877,8348.47,8351.99
012-2426-6878,38.59,6449.87
012-2426-6879,5415.4,4787.03
012-2426-6880,9698.8,10088.81
012-2426-6881,2796.08,6069.31
012-2426-6882,5998.55,4134.29
012-2426-6883,8056.86,8216.28
012-2426-6884,9427.1,10312.79
012-2426-6885,6934.66,6853.82
012-2426-6887,9245.67,6924.88
012-2426-6889,2829.91,4147.48
012-2426-6890,7628.05,8138.36
012-2426-6891,4850.95,5000.69
012-2426-6892,21497.72,16371.37
012-2426-6893,9404.62,3865.25
012-2426-6894,109.83,453.72
012-2426-6895,4651.29,1550.98
012-2426-6896,4992.89,5862.8
012-2426-6897,26676.64,18209.74
012-2426-6898,5747.55,7993.31
012-2426-6899,4914.81,9151.86
012-2426-6900,11259.27,19341.18
012-2426-6901,6824.89,6114.61
012-2426-6902,37827.38,25556.37
012-2426-6903,6299.41,11415.67
012-2426-6904,5266.68,8075.13
012-2426-6905,13711.84,5798.24
012-2426-6906,9372.4,10976.32
012-2426-6907,9745.02,8832.7
012-2426-6908,7709.66,6951.28
012-2426-6909,4033.46,5242.89
012-2426-6910,7183.88,7726.27
012-2426-6911,3681,3912.26
012-2426-6912,7129.28,18358.05
012-2426-6913,5502.66,17094.72
012-2426-6914,2391.23,3805.01
012-2426-6915,6986.87,7613.72
012-2426-6916,6108.97,3835.39
012-2426-6917,2960.78,6985.27
012-2426-6918,9941.97,9513.39
012-2426-6919,31267.64,22174.27
012-2426-6920,3259.02,2428.21
012-2426-6921,6557.16,8578.55
012-2426-6922,5402.77,4026.82
012-2426-6923,3387.74,6039.82
012-2426-6924,3465.65,9802.17
012-2426-6925,7040.09,7250.85
012-2426-6926,2407.1,767.56
012-2426-6927,696.52,730.68
012-2426-6928,3779.71,3217.96
012-2426-6929,2617.37,1998.39
012-2426-6930,8416.38,5072.34
012-2426-6931,13973.35,10058.31
012-2426-6932,7228.18,7217.99
012-2426-6933,4126.47,4469.06
012-2426-6934,7782.22,6329.23
012-2426-6935,4464.83,4932.92
012-2426-6936,4481.97,2683
012-2426-6937,5123.65,5370.06
012-2426-6938,18546.24,6570.04
012-2426-6939,8749.13,17321.65
012-2426-6940,8628.22,12382.55
012-2426-6941,5569.21,4514.77
012-2426-6942,4550.63,7784.52
012-2426-6943,10336.84,8383.71
012-2426-6944,802.5,5678.06
012-2426-6945,7059.93,3738.27
012-2426-6946,9171.8,9886.27
012-2426-6947,7651.54,7998.28
012-2426-6948,462.25,0
012-2426-6949,5259.38,5648.93
012-2426-6950,8246.47,5593.27
012-2426-6951,2966.47,4807.36
012-2426-6952,8403.02,5732.62
012-2426-6953,7578.46,9962.77
012-2426-6954,5430.55,7184.66
012-2426-6955,16827.72,20402.78
012-2426-6956,8806.72,6875.93
012-2426-6957,6311.09,9445.48
012-2426-6958,3766.59,3655.58
012-2426-6959,7666.12,3356.81
012-2426-6960,3558.15,9633.79
012-2426-6961,5571.08,10144.48
012-2426-6962,4091.85,10773.98
012-2426-6963,5855.79,6781.15
012-2426-6964,8825.48,12706.87
012-2426-6965,0,0
012-2426-6966,7105.36,5790.77
012-2426-6967,7973.93,8273.12
012-2426-6968,10715.98,9686.52
012-2426-6970,6832.78,4581.9
012-2426-6971,3765.95,5866.5
012-2426-6972,9230.63,8014.56
012-2426-6973,9608.25,8431.26
012-2426-6974,5416.75,4230.81
012-2426-6975,4883.05,2260.2
012-2426-6976,10154.89,8678.97
012-2426-6977,24209.62,22330.57
012-2426-6978,6094.47,3889.02
012-2426-6979,4236.96,6649.85
012-2426-6980,3285.17,5648.1
012-2426-6981,9796.15,9225.21
012-2426-6982,9084.11,8311.4
012-2426-6983,5048.55,4539.63
012-2426-6984,2231.23,1544.23
012-2426-6985,9286.1,7231.2
012-2426-6986,3612.3,2998.23
012-2426-6987,6672.5,7946.08
012-2426-6988,7556.95,3554.5
012-2426-6989,7714.89,11799.82
012-2426-6990,7465.87,9953.67
012-2426-6991,7556.35,10810.66
012-2426-6992,9399.91,5466.7
012-2426-6993,5213.98,5071.43
012-2426-6994,6089.69,6271.78
012-2426-6995,12056.58,7702.48
012-2426-6997,12240.14,17434.89
012-2426-6998,9501.11,6980.53
012-2426-7001,11514.29,14293.03
012-2426-7002,5404.68,5248.91
012-2426-7003,9772.92,7466.46
012-2426-7004,12156.9,6766.26
012-2426-7005,9668.82,8010.35
012-2426-7006,17296.13,22808.44
012-2426-7008,6853.51,4045.82
012-2426-7009,4109.05,4402.17
012-2426-7010,5551.43,3831.5
012-2426-7011,19075.03,17703.27
012-2426-7012,7619.27,5478.29
012-2426-7013,3247.26,3887.68
012-2426-7014,7277.52,5431.9
012-2426-7015,7801.92,9343.12
012-2426-7016,20644.66,20714.37
012-2426-7017,2550.11,2708.51
012-2426-7018,0,2154.44
012-2426-7019,7817.41,2652.96
012-2426-7020,6343.69,5719.12
012-2426-7021,10778.48,6913.7
012-2426-7022,14209.29,11946.75
012-2426-7023,6646.05,7565.77
012-2426-7024,8487.45,10277.87
012-2426-7025,2531.9,2194.16
012-2426-7026,11929.55,24207.59
012-2426-7027,16546.36,16422.57
012-2426-7028,9778.22,12662.48
012-2426-7029,4587.5,3609.46
012-2426-7030,9460.08,15622.55
012-2426-7031,6726.68,6547.49
012-2426-7032,12455.24,12046.22
012-2426-7033,9727.71,9237.21
012-2426-7034,6055.32,9000.53
012-2426-7035,0,0
012-2426-7036,10377.56,5406.42
012-2426-7037,5229.3,8458.22
012-2426-7038,12112.4,7366.67
012-2426-7039,6460.87,6070.66
012-2426-7040,0,0
012-2426-7041,32885.14,30673.37
012-2426-7042,9870.24,21637.8
012-2426-7043,5047.76,3612.32
012-2426-7044,11605.75,12036.64
012-2426-7045,3857.03,5811.59
012-2426-7046,27840.17,23210.95
012-2426-7047,8537.79,9897.09
012-2426-7048,6226.3,4110.86
012-2426-7049,8115.49,6547.81
012-2426-7050,9068.16,7280.94
012-2426-7051,1231.21,1434.68
012-2426-7052,15168.9,17225.23
012-2426-7053,2858.65,4269.74
012-2426-7054,10037.04,4927.74
012-2426-7055,8692.32,8465.91
012-2426-7056,4143.34,5107.16
012-2426-7057,11282.15,10807.3
012-2426-7058,14082.26,13081.86
012-2426-7059,5541.41,7059.17
012-2426-7060,7038.94,7403.54
012-2426-7061,9588.6,9372.21
012-2426-7062,8780.15,8531.89
012-2426-7063,16863.12,15074.14
012-2426-7064,10531.52,7401.51
012-2426-7065,7671.24,7453.61
012-2426-7066,3559.94,3734.25
012-2426-7067,6170.26,7910.93
012-2426-7068,9496.32,7188.02
012-2426-7069,6832.08,3981.37
012-2426-7071,5711.16,5775.39
012-2426-7072,5276.14,8830.01
012-2426-7073,9175.47,7241.84
012-2426-7074,7814.62,4211.81
012-2426-7075,5580.51,6016.07
012-2426-7076,4163.5,5311.18
012-2426-7077,5626.23,3440.64
012-2426-7078,14450.91,7340.3
012-2426-7079,6834.52,6958.35
012-2426-7080,5447.27,3361.23
012-2426-7081,6028.75,6448.91
012-2426-7082,6764.46,7186.07
012-2426-7083,6139.53,8433.54
012-2426-7084,5640.44,7988.65
012-2426-7085,346.02,537.52
012-2426-7086,7769.45,16308.46
012-2426-7087,27411.76,28947.59
012-2426-7088,7505.79,7644.15
012-2426-7089,5787.24,3363.68
012-2426-7090,5045.21,3874.99
012-2426-7091,8258.9,6384.99
012-2426-7092,3666.55,7672.59
012-2426-7093,9784.91,6139.75
012-2426-7094,5852.33,11931.86
012-2426-7095,7916.77,5583.94
012-2426-7096,6615.06,6965.66
012-2426-7097,11026.47,7250.63
012-2426-7098,4215.4,2441.86
012-2426-7099,5252.76,5318.63
012-2426-7100,6859.18,6766.36
012-2426-7101,4673.66,3574.36
012-2426-7102,4618.48,6755.23
012-2426-7103,12192.31,17206.09
012-2426-7104,6051.2,4784.24
012-2426-7105,4672.4,3779.01
012-2426-7106,4398.8,6336.36
012-2426-7107,6408.87,6312.11
012-2426-7108,7516.43,5645.89
012-2426-7109,3990.61,4333.76
012-2426-7110,10054.75,7084.38
012-2426-7112,5711.69,7949.89
012-2426-7113,8716.61,6237.39
012-2426-7114,6573.59,9007.32
012-2426-7115,6755.23,7632.58
012-2426-7116,6579.38,4588.01
012-2426-7118,6747.31,4938.2
012-2426-7119,10591.9,6581.95
012-2426-7120,7134.47,5572.57
012-2426-7121,6580.17,9303.03
012-2426-7122,6116.58,9124.82
012-2426-7123,8446.83,7255.83
012-2426-7124,15802.23,5729.76
012-2426-7125,6051.31,5499.65
012-2426-7126,7358.3,8180.04
012-2426-7127,5791.44,4152.76
012-2426-7128,4889.44,8376.41
012-2426-7129,8195.2,4957.75
012-2426-7130,8663.39,5850.32
012-2426-7131,18503.27,12217.53
012-2426-7132,10795.32,10246.38
012-2426-7133,6258.85,7326.18
012-2426-7134,0,0
012-2426-7135,0,0
012-2426-7136,4674.44,7880.42
012-2426-7137,6612.65,7070.23
012-2426-7138,6390.93,4198.75
012-2426-7139,9568.59,10655.2
012-2426-7140,6822.57,7157.83
012-2426-7141,1654.03,2503.65
012-2426-7143,0,0
012-2426-7144,10137.37,6781.82
012-2426-7145,3837.74,6058.04
012-2426-7146,14373.66,14069.97
012-2426-7147,88.76,36.49
012-2426-7148,24162.94,25079.75
012-2426-7149,5584,8227.5
012-2426-7150,79.58,621.13
012-2426-7151,6548.89,3335.59
012-2426-7152,4649.13,5100.14
012-2426-7153,19937.26,17218.18
012-2426-7154,28556.89,23648.15
012-2426-7155,5559.94,5181.17
012-2426-7156,17373.64,21291.57
012-2426-7157,8179.92,18593.93
012-2426-7158,9114.04,5564.9
012-2426-7159,3336.2,5312.72
012-2426-7160,8407.94,11590
012-2426-7161,7467.85,9276.66
012-2426-7162,26062.98,19717.11
012-2426-7163,24369.32,33717.91
012-2426-7164,5045.5,6555.65
012-2426-7165,6956.18,6506.33
012-2426-7166,2558.73,387.65
012-2426-7167,2185.31,1661.75
012-2426-7168,5771.43,7089.56
012-2426-7169,344.08,702.71
012-2426-7170,6455.93,11900.99
012-2426-7172,0,0
012-2426-7173,5974.39,9072.44
012-2426-7174,6774.99,4788.55
012-2426-7175,4670.83,8339.69
012-2426-7176,12082.76,3925.04
012-2426-7177,4769.55,7048.41
012-2426-7178,3773.82,7390.83
012-2426-7180,10273.39,6086.5
012-2426-7181,5836.63,3774.06
012-2426-7182,4527.02,5581.26
012-2426-7183,10848.17,7747.12
012-2426-7184,6425.47,7601.16
012-2426-7185,7560.77,8392.86
012-2426-7186,4406.31,11904.9
012-2426-7187,11894.78,7157.82
012-2426-7188,9704.58,6918.79
012-2426-7189,3469.36,6497.26
012-2426-7190,4143.02,4036.87
012-2426-7191,4400.06,274.33
012-2426-7192,7585.51,9636.31
012-2426-7193,7028.88,9668.02
012-2426-7194,10888.2,5975.63
012-2426-7195,10935.74,10555.15
012-2426-7196,2284.69,2656.41
012-2426-7197,8479.81,4922.09
012-2426-7198,4319.93,1686.68
012-2426-7199,5593.52,5486.87
012-2426-7200,8634.21,15444.06
012-2426-7201,4688.69,5211.98
012-2426-7202,7273.91,7351.24
012-2426-7203,4313.03,5257.73
012-2426-7204,10200.27,9165.9
012-2426-7205,11184.9,18911.74
012-2426-7206,9270.47,6682.5
012-2426-7207,15080.23,12920.52
012-2426-7208,2057.96,1945.74
012-2426-7209,4988.4,6311.44
012-2426-7210,7355.59,6454.19
012-2426-7211,8173.58,8915.23
012-2426-7212,6073.85,8700.23
012-2426-7213,3711.79,4932.37
012-2426-7214,4235.32,5144.45
012-2426-7215,9701.94,10242.62
012-2426-7216,32255.84,25429.51
012-2426-7217,9435.54,12321.16
012-2426-7218,5289.72,4865.86
012-2426-7219,4613.31,5282.45
012-2426-7220,6337.67,7077.37
012-2426-7221,11603.35,19808.63
012-2426-7223,5611.96,6557.36
012-2426-7224,6751.98,10777.88
012-2426-7225,6645.42,9703.46
012-2426-7226,21978.46,23329.67
012-2426-7228,16860.33,17166.36
012-2426-7229,7920.93,5773.54
012-2426-7230,0,1532.81
012-2426-7231,20503.64,22281.47
012-2426-7232,5166.77,4690.14
012-2426-7233,13555.19,13455.18
012-2426-7234,9821.59,10722.96
012-2426-7235,6101.9,6023.84
012-2426-7236,4346.95,9003.46
012-2426-7237,3338.44,0
012-2426-7238,14166.42,13459.08
012-2426-7239,11350.27,8654.18
012-2426-7240,5435.65,5503.43
012-2426-7241,15833.68,31858.77
012-2426-7242,8219.9,9241.67
012-2426-7243,6061.18,0
012-2426-7244,4866.47,6960.3
012-2426-7245,6080.33,6813.11
012-2426-7246,10973.66,7499.73
012-2426-7247,2694.65,4373.06
012-2426-7248,16129.78,15931.39
012-2426-7249,5191.28,7476.38
012-2426-7250,11527.78,11123.07
012-2426-7251,17864.19,11653.35
012-2426-7252,14373.98,16134.61
012-2426-7253,4942.81,5827.4
012-2426-7254,320.48,163.52
012-2426-7255,4944.15,5317.46
012-2426-7256,14300.08,16450.1
012-2426-7257,1979.76,1115.06
012-2426-7258,3831.26,8567.55
012-2426-7259,7523.58,6962.69
012-2426-7260,5826.54,5339.6
012-2426-7261,11094.6,10888.38
012-2426-7262,15004.87,32095.75
012-2426-7263,7451.96,9360.11
012-2426-7264,5234.32,6270.54
012-2426-7265,6371.3,6908.08
012-2426-7266,3272.96,8560.84
012-2426-7267,9062.74,8804.93
012-2426-7268,16925.32,12797.96
012-2426-7269,21026.35,24053.88
012-2426-7270,6647.45,8617.05
012-2426-7271,18819.85,24123.01
012-2426-7273,8648.94,5507.83
012-2426-7274,8558.92,8025.96
012-2426-7275,17626.99,15090.91
012-2426-7276,3024.05,3505.16
012-2426-7277,5173.44,6081.5
012-2426-7278,18883.46,23719.97
012-2426-7279,3256.73,4837.73
012-2426-7280,5947.44,6268.57
012-2426-7283,9644.52,10854.66
012-2426-7284,8471.43,7990.22
012-2426-7285,7683.66,6109.34
012-2426-7286,8172.64,4730.39
012-2426-7287,6493.23,8404.05
012-2426-7288,6410.59,5284.32
012-2426-7289,10107.88,5612.05
012-2426-7290,17038.24,9848.12
012-2426-7291,8193.83,9088.81
012-2426-7292,6725.85,3918.53
012-2426-7293,11826.74,6508.12
012-2426-7294,4434.79,4201.98
012-2426-7295,6842.48,5490.33
012-2426-7296,7374.7,5819.29
012-2426-7297,4505.3,5215.21
012-2426-7298,7771.6,7130.85
012-2426-7299,6781.17,3561.95
012-2426-7300,12444.33,8261.55
012-2426-7301,9898.69,7091.31
012-2426-7302,8151.07,10318.12
012-2426-7303,5001.05,4047.67
012-2426-7304,5164.19,4838.41
012-2426-7305,9050.37,11243.26
012-2426-7306,8334.01,6284.13
012-2426-7307,7487.24,12175.39
012-2426-7308,8293.74,9826.82
012-2426-7309,7841.47,9756.41
012-2426-7310,6612.31,8252.97
012-2426-7311,12223.84,7809.69
012-2426-7312,5655.94,6014.67
012-2426-7313,6583.72,6230.25
012-2426-7314,8490.54,5207.6
012-2426-7315,5968.1,6016.79
012-2426-7316,8017.13,8069.29
012-2426-7317,5672.8,5244.96
012-2426-7318,10980.36,6585.36
012-2426-7319,7064.16,11007.71
012-2426-7320,6670.71,3370.62
012-2426-7321,7554.74,7643.72
012-2426-7322,5744.17,4578.85
012-2426-7323,1450.82,271.15
012-2426-7324,3636.12,6452.67
012-2426-7325,9839.93,8287.25
012-2426-7326,2753.39,6526.23
012-2426-7327,11529.05,6019.29
012-2426-7328,2912.01,2060.61
012-2426-7329,3722.13,6886.82
012-2426-7330,8833.6,5358.52
012-2426-7331,15265.3,3934.37
012-2426-7332,4016.91,4243.07
012-2426-7334,5908.27,5714.11
012-2426-7335,5486.27,6612.18
012-2426-7336,7436.54,6956.69
012-2426-7338,7667.12,4613.37
012-2426-7339,6866.67,4934.6
012-2426-7340,7492.87,5124.16
012-2426-7341,6107.41,8837.38
012-2426-7342,5532.73,7113.34
012-2426-7343,14000.08,15575.87
012-2426-7344,18836.77,14969.73
012-2426-7345,10961.19,9977.56
012-2426-7346,1449.08,1820.1
012-2426-7347,7355.69,7629.65
012-2426-7348,24205.93,32418.49
012-2426-7349,6154.44,8824.81
012-2426-7350,10332.96,6840.66
012-2426-7351,7114.92,10538.24
012-2426-7352,2212.46,7166.74
012-2426-7353,8707.63,8687.07
012-2426-7354,35801.82,24646.41
012-2426-7355,9030.33,8199.64
012-2426-7356,5154.59,5755.92
012-2426-7357,9385.41,8722.58
012-2426-7358,10932.76,16118.5
012-2426-7359,18381.81,25138.25
012-2426-7360,8298.89,8331.44
012-2426-7361,7767.9,13227.57
012-2426-7362,16313,18038.16
012-2426-7363,10322.36,14959.61
012-2426-7364,24876.83,25717.06
012-2426-7365,6745.29,8212.15
012-2426-7366,1778,6842.37
012-2426-7367,5302.45,1281.29
012-2426-7368,18467.28,23343.75
012-2426-7369,14539.32,19920.27
012-2426-7370,5333.58,3332.95
012-2426-7371,8409.78,5325.8
012-2426-7372,2986.91,5018.16
012-2426-7374,10512.83,14657.58
012-2426-7375,11501.06,10309.41
012-2426-7376,6722.64,4922.78
012-2426-7377,10208.62,9223.51
012-2426-7378,10064.15,14200.55
012-2426-7379,38774.91,17817.98
012-2426-7380,4455.13,9049
