phone,usage_this_month,usage_last_month
012-2426-6534,19080.79,9773.98
012-2426-6535,12674.68,11615.15
012-2426-6536,7750.74,13089.58
012-2426-6537,17645.99,13870.71
012-2426-6538,13229.2,16289.38
012-2426-6539,0,0
012-2426-6540,20892.01,10249.92
012-2426-6541,21817.53,14273.77
012-2426-6542,3024.33,5351.11
012-2426-6544,11641.14,6971.05
012-2426-6545,5693.77,6932.08
012-2426-6546,3303.51,5356.7
012-2426-6547,6334.66,10420.82
012-2426-6548,32194.8,12432.02
012-2426-6549,6364.53,9047.71
012-2426-6550,29287.21,8629.45
012-2426-6551,17881.39,7154.08
012-2426-6552,21448.65,32052.44
012-2426-6553,5859.49,5357.2
012-2426-6554,6387.84,9674.03
012-2426-6557,22469.84,24067.6
012-2426-6558,2085.86,6529.48
012-2426-6559,19877.99,10153.75
012-2426-6560,19282.43,7339.1
012-2426-6561,16524.48,20520.31
012-2426-6562,4466.93,8286.7
012-2426-6563,4750.17,5844.77
012-2426-6564,12924.56,20842.2
012-2426-6566,14601.79,5620.13
012-2426-6567,17715,14468.93
012-2426-6568,18321.93,16131.47
012-2426-6569,25265.38,6125.03
012-2426-6570,5632.29,10998
012-2426-6571,12090.66,9006.15
012-2426-6572,21432.05,23889.56
012-2426-6573,32817.52,15024.68
012-2426-6574,17241.19,14681.47
012-2426-6575,5804.28,9492.91
012-2426-6576,792.85,1398.72
012-2426-6577,38810.1,11644.1
012-2426-6578,9471.31,16379.46
012-2426-6579,9139.1,7447.34
012-2426-6580,9816.94,7507.74
012-2426-6581,5091.88,9282.64
012-2426-6582,5063.62,10579.8
012-2426-6583,19332.4,23890.02
012-2426-6584,6756.77,6335.86
012-2426-6585,10582.7,8041.11
012-2426-6586,4482.56,4917.35
012-2426-6587,4050.6,3649.77
012-2426-6588,17630.26,9763.26
012-2426-6589,971.78,1688.62
012-2426-6590,0,0
012-2426-6591,5814.73,11652.48
012-2426-6592,6802.22,6367.88
012-2426-6593,12171.93,8309.43
012-2426-6594,4462.36,27159.78
012-2426-6595,11553.71,7039.73
012-2426-6596,5099.48,7639.66
012-2426-6597,3244.9,2624.69
012-2426-6598,4881.89,8898.95
012-2426-6599,6204.5,6544.34
012-2426-6601,6182.18,5039.69
012-2426-6602,12521.75,16362.18
012-2426-6603,26961.32,17164.25
012-2426-6604,5074.2,5718.97
012-2426-6605,17202.17,7178.92
012-2426-6606,5545.4,5781.25
012-2426-6607,11191.75,10671.95
012-2426-6608,21831.92,14294.37
012-2426-6609,12056.77,7027.41
012-2426-6610,5902.95,4742.33
012-2426-6612,7285.43,2285.92
012-2426-6613,23514.37,13213.65
012-2426-6614,5964.93,9099.03
012-2426-6615,4248.26,6977.67
012-2426-6616,13915.52,5359.37
012-2426-6617,8867.91,6825.74
012-2426-6618,9576.48,10278.01
012-2426-6619,6773,13661.13
012-2426-6620,6290.05,4509.29
012-2426-6621,2776.35,5041.84
012-2426-6623,0,14005.79
012-2426-6624,5315.35,5649.22
012-2426-6625,10080.22,6844.67
012-2426-6626,3237.24,5051.36
012-2426-6627,9394.72,10976.87
012-2426-6628,3752.6,9279.35
012-2426-6629,17905.81,20625.06
012-2426-6630,5523.12,8315.48
012-2426-6631,8386.42,6332.5
012-2426-6632,8094.23,7418.57
012-2426-6634,4779.56,8636.91
012-2426-6635,8357.82,5909.43
012-2426-6636,6623.39,5474.99
012-2426-6637,6359.31,7862.6
012-2426-6638,8635.97,9375.25
012-2426-6639,9774.42,13279.41
012-2426-6640,8206.97,6706.91
012-2426-6641,5900.79,8457.96
012-2426-6642,7643.81,7218.9
012-2426-6643,0,0.05
012-2426-6645,1160.62,4373.55
012-2426-6646,9906.27,11448.85
012-2426-6647,10742.36,7049.05
012-2426-6648,7173.08,7285.27
012-2426-6649,8049.86,8282.34
012-2426-6650,26062.06,16227.71
012-2426-6651,19340.76,10232.49
012-2426-6652,13906.71,9688.53
012-2426-6653,9820.31,6417.25
012-2426-6654,15934.89,17017.39
012-2426-6656,24561.87,12257.02
012-2426-6657,7479.13,6611.97
012-2426-6658,1219.8,2305.32
012-2426-6659,3791.89,4710.28
012-2426-6670,444.59,0
012-2426-6671,5033.73,2347.93
012-2426-6672,6419.09,9402.36
012-2426-6673,0,0
012-2426-6674,11154.48,21944.53
012-2426-6675,22711.33,14863.12
012-2426-6676,6003.27,19574.89
012-2426-6678,1411.5,10730.07
012-2426-6679,19385,30384.94
012-2426-6680,15998.67,14447.63
012-2426-6681,6436.17,20130.42
012-2426-6682,5161.3,10853.09
012-2426-6683,6905.07,9659.43
012-2426-6684,8970.31,19145.17
012-2426-6685,10878.22,21073.23
012-2426-6686,5930.57,12289.11
012-2426-6687,2318.82,6198.29
012-2426-6689,14267.88,8261.39
012-2426-6690,3005.02,6518.69
012-2426-6691,1665.88,2569.01
012-2426-6692,5296.24,4297.64
012-2426-6693,2860.29,3953.21
012-2426-6694,6297.57,5619.93
012-2426-6695,20188.9,20848.04
012-2426-6696,14091.95,12640.71
012-2426-6697,6304.04,4744.08
012-2426-6698,11902.22,12819.13
012-2426-6700,5373.48,3686.01
012-2426-6701,9238.23,8068.72
012-2426-6702,5854.75,6924.81
012-2426-6703,8033.83,7489.99
012-2426-6704,21804.62,28367.68
012-2426-6705,9560.65,3224.96
012-2426-6706,3749.42,8567.46
012-2426-6707,7962.13,15371.86
012-2426-6708,10428.92,9212.61
012-2426-6709,4299.6,5274.54
012-2426-6710,5103.39,5931.5
012-2426-6711,9398.42,6153.38
012-2426-6712,15334.91,8710.67
012-2426-6713,6380.61,5376.36
012-2426-6714,9794.79,12052.81
012-2426-6715,1663.46,2726.36
012-2426-6716,20003.29,12505.36
012-2426-6717,8319.17,13958.52
012-2426-6718,22750.88,23770.59
012-2426-6719,16256.95,15920.47
012-2426-6720,7163.69,10873.37
012-2426-6721,17271.98,15366.9
012-2426-6722,4731.45,2160.94
012-2426-6723,5028.79,6906.91
012-2426-6724,11564.53,8113.68
012-2426-6725,8072.84,14235.67
012-2426-6726,20967.93,20966.66
012-2426-6727,5622.23,9439.17
012-2426-6728,3.62,2751.91
012-2426-6729,10600.04,8691.99
012-2426-6730,3611.07,10235.95
012-2426-6731,9594.5,12445.63
012-2426-6732,8247.14,6989.62
012-2426-6733,9416.94,9600.12
012-2426-6734,5287.14,2971.38
012-2426-6735,7637.87,4865.55
012-2426-6736,7235.79,7350.51
012-2426-6737,3627.25,5304.63
012-2426-6738,2735.02,689.02
012-2426-6739,4939.19,3323.68
012-2426-6740,7931.87,4774.46
012-2426-6741,10547.91,9138.33
012-2426-6742,6882.69,9191.31
012-2426-6743,8445.83,8438.45
012-2426-6744,11080.68,10319.8
012-2426-6745,10765.11,10174.41
012-2426-6746,4650.82,4264.85
012-2426-6747,5965.93,4502.25
012-2426-6748,7391.78,8295.12
012-2426-6749,6896.03,7950.96
012-2426-6750,6744.31,5396.29
012-2426-6751,4399.32,4944.14
012-2426-6752,11220.31,12856.54
012-2426-6753,5258.28,7381.54
012-2426-6754,4029.43,9217.58
012-2426-6755,8599.66,12616.98
012-2426-6756,5492.71,6408.99
012-2426-6757,3136.6,5849.86
012-2426-6758,8365.98,4615.24
012-2426-6759,3850.29,3535.88
012-2426-6760,8635.96,12679.15
012-2426-6761,5512.47,8490.4
012-2426-6762,5035.02,3397.54
012-2426-6763,9997.89,5459.8
012-2426-6764,5983.93,6167.48
012-2426-6765,7941.19,7750.28
012-2426-6766,5714.8,4896.44
012-2426-6768,8480.52,8488.69
012-2426-6769,3054.08,6479.55
012-2426-6770,6719.31,7751.19
012-2426-6771,10946.77,8072.44
012-2426-6772,8169.04,7114.3
012-2426-6773,5551.08,5025.83
012-2426-6774,6350.47,4774.43
012-2426-6775,4723.25,9127.89
012-2426-6778,7866.2,7977.46
012-2426-6779,7563.15,10925.46
012-2426-6780,24181.71,34505.58
012-2426-6781,31709.79,10802
012-2426-6782,8370.97,7371.83
012-2426-6783,7912.36,6386.48
012-2426-6784,11980.41,5278.94
012-2426-6785,77.66,783.19
012-2426-6786,4904.82,3647.97
012-2426-6787,19680.87,12341.92
012-2426-6788,26995.02,9319.53
012-2426-6790,5159.83,4797.03
012-2426-6791,0,0
012-2426-6792,13631.7,8492.88
012-2426-6793,7387.96,12153.08
012-2426-6794,6657.38,6367.42
012-2426-6795,0,0
012-2426-6796,9926.12,4672.41
012-2426-6797,4793.87,5186.26
012-2426-6798,10084.26,9295.13
012-2426-6799,7773.8,11705.81
012-2426-6800,4439.13,6157.79
012-2426-6801,2568.43,4104.95
012-2426-6802,7046.93,8787.23
012-2426-6803,6614.98,10148.69
012-2426-6804,8451.3,7193.54
012-2426-6805,0,0
012-2426-6806,2150.89,5685.4
012-2426-6807,1026.82,2306.02
012-2426-6808,5980.75,11731.01
012-2426-6809,30495.57,4393.72
012-2426-6810,6153.68,8986.26
012-2426-6811,7734.53,6113.15
012-2426-6812,5448.65,8466.62
012-2426-6813,11451.83,9183.03
012-2426-6814,12258.18,10122.81
012-2426-6815,6641.92,5467.4
012-2426-6816,2371.02,3166
012-2426-6817,6110.13,6996.7
012-2426-6818,19859.17,15803.07
012-2426-6819,13398.93,12341.23
012-2426-6820,1650.43,37.16
012-2426-6821,6384.16,10231.84
012-2426-6822,3834.09,7201.6
012-2426-6823,9508.42,8613.64
012-2426-6824,6754.15,7566.5
012-2426-6825,7543.08,8091.23
012-2426-6826,5873.88,5090.86
012-2426-6827,4533.18,5724.73
012-2426-6828,2194.45,4571.74
012-2426-6829,7436.75,11358.22
012-2426-6830,5916.99,9826.98
012-2426-6831,6211.52,6209.97
012-2426-6832,9996.58,7604.98
012-2426-6833,1166.43,3031.87
012-2426-6834,4543.31,2171.66
012-2426-6835,7805.86,6458.69
012-2426-6836,6661.83,6066.69
012-2426-6837,5583.11,7629.49
012-2426-6838,7722.91,9913.31
012-2426-6839,10666.25,4224.33
012-2426-6840,11701.25,14186.33
012-2426-6841,25790.04,16936.48
012-2426-6842,20454.44,13941.47
012-2426-6843,2118.93,1650.33
012-2426-6844,6290.39,6171.23
012-2426-6845,20784.86,21417.32
012-2426-6846,9954.66,3995
012-2426-6847,6893.16,8501.16
012-2426-6848,17965.05,7813.45
012-2426-6849,203.07,1509.49
012-2426-6850,0,14729.6
012-2426-6851,6509.02,10687.75
012-2426-6852,7408.64,10915.86
012-2426-6853,24895.38,7805.62
012-2426-6854,7512.26,4778.18
012-2426-6855,8142.8,5866.02
012-2426-6856,6898.27,7066.74
012-2426-6857,7406.53,7237.62
012-2426-6858,19446.1,14486.34
012-2426-6859,25433.21,14430.68
012-2426-6860,15986.91,18445.76
012-2426-6861,26071.25,32861.23
012-2426-6862,16539.72,12260.7
012-2426-6863,13363.87,5303.26
012-2426-6864,28474.63,37299.9
012-2426-6865,23145.94,22736.29
012-2426-6866,10896.34,5229.17
012-2426-6867,10660.38,5270.88
012-2426-6869,10361.76,26436.81
012-2426-6870,4252.99,4080.73
012-2426-6871,0,0
012-2426-6872,8477.03,7320.15
012-2426-6873,9385.2,5164.96
012-2426-6874,5896.74,4205.53
012-2426-6875,4810.38,4607.79
012-2426-6876,6676.03,6006.42
012-2426-6877,8351.99,7811.18
012-2426-6878,6449.87,19398.06
012-2426-6879,4787.03,14486.71
012-2426-6880,10088.81,9768.02
012-2426-6881,6069.31,7497.78
012-2426-6882,4134.29,4555.28
012-2426-6883,8216.28,9145.24
012-2426-6884,10312.79,14338.94
012-2426-6885,6853.82,6101.69
012-2426-6887,6924.88,4512.04
012-2426-6889,4147.48,3540.27
012-2426-6890,8138.36,7774.53
012-2426-6891,5000.69,4851.43
012-2426-6892,16371.37,199.75
012-2426-6893,3865.25,7379.45
012-2426-6894,453.72,5719.97
012-2426-6895,1550.98,4999.33
012-2426-6896,5862.8,5793.12
012-2426-6897,18209.74,35232.29
012-2426-6898,7993.31,6271.47
012-2426-6899,9151.86,9501.23
012-2426-6900,19341.18,8311.23
012-2426-6901,6114.61,5671.28
012-2426-6902,25556.37,12201.83
012-2426-6903,11415.67,9614.31
012-2426-6904,8075.13,6075.27
012-2426-6905,5798.24,9287.23
012-2426-6906,10976.32,9680.51
012-2426-6907,8832.7,11384.13
012-2426-6908,6951.28,4393.82
012-2426-6909,5242.89,8137.09
012-2426-6910,7726.27,8839.25
012-2426-6911,3912.26,6712.51
012-2426-6912,18358.05,7115.23
012-2426-6913,17094.72,12834.37
012-2426-6914,3805.01,5105.25
012-2426-6915,7613.72,12608.94
012-2426-6916,3835.39,5631.95
012-2426-6917,6985.27,6114.22
012-2426-6918,9513.39,8894.21
012-2426-6919,22174.27,27376.1
012-2426-6920,2428.21,3209.99
012-2426-6921,8578.55,6520.94
012-2426-6922,4026.82,4927.03
012-2426-6923,6039.82,7119.26
012-2426-6924,9802.17,11624.31
012-2426-6925,7250.85,7702.77
012-2426-6926,767.56,3627.84
012-2426-6927,730.68,796.02
012-2426-6928,3217.96,3769.72
012-2426-6929,1998.39,3977.05
012-2426-6930,5072.34,6854.48
012-2426-6931,10058.31,12393.17
012-2426-6932,7217.99,8937.75
012-2426-6933,4469.06,6563.18
012-2426-6934,6329.23,12765.65
012-2426-6935,4932.92,4464.95
012-2426-6936,2683,2180.48
012-2426-6937,5370.06,6329.19
012-2426-6938,6570.04,11233.06
012-2426-6939,17321.65,7743.27
012-2426-6940,12382.55,6500.68
012-2426-6941,4514.77,6373.75
012-2426-6942,7784.52,12679.47
012-2426-6943,8383.71,7062.34
012-2426-6944,5678.06,7478.5
012-2426-6945,3738.27,7407.54
012-2426-6946,9886.27,6556.4
012-2426-6947,7998.28,8744.69
012-2426-6948,0,159.98
012-2426-6949,5648.93,6792.04
012-2426-6950,5593.27,7353.85
012-2426-6951,4807.36,5651.42
012-2426-6952,5732.62,6089.46
012-2426-6953,9962.77,11102.94
012-2426-6954,7184.66,5988.61
012-2426-6955,20402.78,4157.32
012-2426-6956,6875.93,8952.47
012-2426-6957,9445.48,7519.47
012-2426-6958,3655.58,7522.51
012-2426-6959,3356.81,9697.92
012-2426-6960,9633.79,5166.33
012-2426-6961,10144.48,6066.18
012-2426-6962,10773.98,9047.44
012-2426-6963,6781.15,8412.34
012-2426-6964,12706.87,6227.51
012-2426-6965,0,0
012-2426-6966,5790.77,19699.97
012-2426-6967,8273.12,9947.29
012-2426-6968,9686.52,9212.68
012-2426-6970,4581.9,5296.96
012-2426-6971,5866.5,10554.92
012-2426-6972,8014.56,8308.98
012-2426-6973,8431.26,6873.36
012-2426-6974,4230.81,8668.68
012-2426-6975,2260.2,5612.32
012-2426-6976,8678.97,12133.12
012-2426-6977,22330.57,13074.85
012-2426-6978,3889.02,8261.35
012-2426-6979,6649.85,6586.43
012-2426-6980,5648.1,3834.58
012-2426-6981,9225.21,11304.52
012-2426-6982,8311.4,8821.19
012-2426-6983,4539.63,5724.51
012-2426-6984,1544.23,5039.71
012-2426-6985,7231.2,12862.82
012-2426-6986,2998.23,5379.21
012-2426-6987,7946.08,9227.63
012-2426-6988,3554.5,5203.08
012-2426-6989,11799.82,10999.36
012-2426-6990,9953.67,7471.91
012-2426-6991,10810.66,16163.65
012-2426-6992,5466.7,9318.23
012-2426-6993,5071.43,3665.5
012-2426-6994,6271.78,3977.63
012-2426-6995,7702.48,8402.57
012-2426-6997,17434.89,10992.83
012-2426-6998,6980.53,9238.16
012-2426-7001,14293.03,13222.38
012-2426-7002,5248.91,14065.97
012-2426-7003,7466.46,7587.91
012-2426-7004,6766.26,6702.38
012-2426-7005,8010.35,5980.65
012-2426-7006,22808.44,9251.69
012-2426-7008,4045.82,3696.63
012-2426-7009,4402.17,12637.36
012-2426-7010,3831.5,4453.37
012-2426-7011,17703.27,22998.37
012-2426-7012,5478.29,7454.77
012-2426-7013,3887.68,3993.06
012-2426-7014,5431.9,5672.64
012-2426-7015,9343.12,6243.27
012-2426-7016,20714.37,12843.2
012-2426-7017,2708.51,2415.62
012-2426-7018,2154.44,7561.67
012-2426-7019,2652.96,4695.95
012-2426-7020,5719.12,7742.39
012-2426-7021,6913.7,9329.95
012-2426-7022,11946.75,12515.92
012-2426-7023,7565.77,6179.98
012-2426-7024,10277.87,6901.96
012-2426-7025,2194.16,5731.38
012-2426-7026,24207.59,13714.18
012-2426-7027,16422.57,24576.13
012-2426-7028,12662.48,7028.43
012-2426-7029,3609.46,2134.98
012-2426-7030,15622.55,8414.73
012-2426-7031,6547.49,7901.15
012-2426-7032,12046.22,10624.89
012-2426-7033,9237.21,11491.14
012-2426-7034,9000.53,6155.25
012-2426-7035,0,166.32
012-2426-7036,5406.42,6742.58
012-2426-7037,8458.22,9048.18
012-2426-7038,7366.67,6022.95
012-2426-7039,6070.66,6227.05
012-2426-7040,0,5368.54
012-2426-7041,30673.37,19598.23
012-2426-7042,21637.8,24857.34
012-2426-7043,3612.32,4309.23
012-2426-7044,12036.64,8325.49
012-2426-7045,5811.59,6049.98
012-2426-7046,23210.95,33352.88
012-2426-7047,9897.09,4595.45
012-2426-7048,4110.86,6715.5
012-2426-7049,6547.81,8135.92
012-2426-7050,7280.94,11341.73
012-2426-7051,1434.68,5094.19
012-2426-7052,17225.23,9556
012-2426-7053,4269.74,4771.32
012-2426-7054,4927.74,11407.24
012-2426-7055,8465.91,4232.98
012-2426-7056,5107.16,8606.88
012-2426-7057,10807.3,9656.68
012-2426-7058,13081.86,15019.51
012-2426-7059,7059.17,9247.42
012-2426-7060,7403.54,7031.25
012-2426-7061,9372.21,763.41
012-2426-7062,8531.89,10999.26
012-2426-7063,15074.14,17516.22
012-2426-7064,7401.51,6961.25
012-2426-7065,7453.61,6111.59
012-2426-7066,3734.25,6642.06
012-2426-7067,7910.93,4416.06
012-2426-7068,7188.02,8069.71
012-2426-7069,3981.37,3337.83
012-2426-7071,5775.39,9223.47
012-2426-7072,8830.01,7150.48
012-2426-7073,7241.84,5710.47
012-2426-7074,4211.81,9166.35
012-2426-7075,6016.07,7445.56
012-2426-7076,5311.18,5196.79
012-2426-7077,3440.64,3910.06
012-2426-7078,7340.3,7598.55
012-2426-7079,6958.35,6158.13
012-2426-7080,3361.23,3686.88
012-2426-7081,6448.91,6981.86
012-2426-7082,7186.07,7433.84
012-2426-7083,8433.54,8269.55
012-2426-7084,7988.65,5777.89
012-2426-7085,537.52,5421.99
012-2426-7086,16308.46,9148.23
012-2426-7087,28947.59,15352.45
012-2426-7088,7644.15,7089.13
012-2426-7089,3363.68,8923.68
012-2426-7090,3874.99,3309.61
012-2426-7091,6384.99,6880.69
012-2426-7092,7672.59,5960.38
012-2426-7093,6139.75,6717.06
012-2426-7094,11931.86,7023.38
012-2426-7095,5583.94,4901.67
012-2426-7096,6965.66,9235.83
012-2426-7097,7250.63,10198.46
012-2426-7098,2441.86,2524.27
012-2426-7099,5318.63,4838.72
012-2426-7100,6766.36,12339.35
012-2426-7101,3574.36,6107.49
012-2426-7102,6755.23,6497
012-2426-7103,17206.09,23711.82
012-2426-7104,4784.24,4798.46
012-2426-7105,3779.01,5044.53
012-2426-7106,6336.36,4347.3
012-2426-7107,6312.11,4375.77
012-2426-7108,5645.89,5057.38
012-2426-7109,4333.76,8308.66
012-2426-7110,7084.38,29538.26
012-2426-7112,7949.89,4320.12
012-2426-7113,6237.39,5481.89
012-2426-7114,9007.32,14306.55
012-2426-7115,7632.58,5318.94
012-2426-7116,4588.01,5555.46
012-2426-7118,4938.2,7517.36
012-2426-7119,6581.95,8429.96
012-2426-7120,5572.57,5000.61
012-2426-7121,9303.03,7026.44
012-2426-7122,9124.82,7615.97
012-2426-7123,7255.83,13506.78
012-2426-7124,5729.76,3329.7
012-2426-7125,5499.65,4545.58
012-2426-7126,8180.04,8546.87
012-2426-7127,4152.76,4762.59
012-2426-7128,8376.41,5348.65
012-2426-7129,4957.75,5209.87
012-2426-7130,5850.32,8300.7
012-2426-7131,12217.53,13034.25
012-2426-7132,10246.38,13009.06
012-2426-7133,7326.18,6155.19
012-2426-7134,0,0
012-2426-7135,0,0
012-2426-7136,7880.42,7357.24
012-2426-7137,7070.23,19461.75
012-2426-7138,4198.75,5413.02
012-2426-7139,10655.2,3963.07
012-2426-7140,7157.83,7365.68
012-2426-7141,2503.65,4769.36
012-2426-7143,0,0
012-2426-7144,6781.82,5765.73
012-2426-7145,6058.04,8781.32
012-2426-7146,14069.97,9880.71
012-2426-7147,36.49,4373.93
012-2426-7148,25079.75,5984.7
012-2426-7149,8227.5,5873.47
012-2426-7150,621.13,2094.49
012-2426-7151,3335.59,4006.01
012-2426-7152,5100.14,8389.4
012-2426-7153,17218.18,10054.51
012-2426-7154,23648.15,27529.88
012-2426-7155,5181.17,7103.41
012-2426-7156,21291.57,17075.42
012-2426-7157,18593.93,10735.58
012-2426-7158,5564.9,5999.54
012-2426-7159,5312.72,3204.77
012-2426-7160,11590,13493.32
012-2426-7161,9276.66,9025.02
012-2426-7162,19717.11,15099.77
012-2426-7163,33717.91,22253.16
012-2426-7164,6555.65,6525.77
012-2426-7165,6506.33,8129.12
012-2426-7166,387.65,783.93
012-2426-7167,1661.75,1656.02
012-2426-7168,7089.56,6499.36
012-2426-7169,702.71,606.15
012-2426-7170,11900.99,8748.82
012-2426-7172,0,0
012-2426-7173,9072.44,6685.28
012-2426-7174,4788.55,5235.47
012-2426-7175,8339.69,6588.76
012-2426-7176,3925.04,4585.23
012-2426-7177,7048.41,7450.06
012-2426-7178,7390.83,4349.66
012-2426-7180,6086.5,6114.78
012-2426-7181,3774.06,4183.16
012-2426-7182,5581.26,7323.13
012-2426-7183,7747.12,8539.84
012-2426-7184,7601.16,6812.29
012-2426-7185,8392.86,7034
012-2426-7186,11904.9,8890.97
012-2426-7187,7157.82,6303.65
012-2426-7188,6918.79,6194.76
012-2426-7189,6497.26,866.26
012-2426-7190,4036.87,4107.15
012-2426-7191,274.33,3001.09
012-2426-7192,9636.31,8955.78
012-2426-7193,9668.02,6547.81
012-2426-7194,5975.63,15522.14
012-2426-7195,10555.15,13662.85
012-2426-7196,2656.41,6435.13
012-2426-7197,4922.09,10534.74
012-2426-7198,1686.68,2640.8
012-2426-7199,5486.87,5190.37
012-2426-7200,15444.06,12207.48
012-2426-7201,5211.98,3852.13
012-2426-7202,7351.24,9017.07
012-2426-7203,5257.73,3288.43
012-2426-7204,9165.9,21091.22
012-2426-7205,18911.74,20756.56
012-2426-7206,6682.5,6863.48
012-2426-7207,12920.52,14501.81
012-2426-7208,1945.74,5776.55
012-2426-7209,6311.44,10528.71
012-2426-7210,6454.19,3592.76
012-2426-7211,8915.23,7146.42
012-2426-7212,8700.23,7245.48
012-2426-7213,4932.37,5551.11
012-2426-7214,5144.45,4441.76
012-2426-7215,10242.62,9239.02
012-2426-7216,25429.51,17426.14
012-2426-7217,12321.16,11125.42
012-2426-7218,4865.86,4419.34
012-2426-7219,5282.45,6322.73
012-2426-7220,7077.37,10796.08
012-2426-7221,19808.63,16263.84
012-2426-7223,6557.36,5588.27
012-2426-7224,10777.88,10007.13
012-2426-7225,9703.46,5544.26
012-2426-7226,23329.67,24137.53
012-2426-7228,17166.36,17707.79
012-2426-7229,5773.54,1669.35
012-2426-7230,1532.81,3770.25
012-2426-7231,22281.47,11843.83
012-2426-7232,4690.14,10260.05
012-2426-7233,13455.18,7895.6
012-2426-7234,10722.96,5482.51
012-2426-7235,6023.84,5562.62
012-2426-7236,9003.46,5196.62
012-2426-7237,0,5837.34
012-2426-7238,13459.08,5314.75
012-2426-7239,8654.18,8079.06
012-2426-7240,5503.43,7667.84
012-2426-7241,31858.77,16084.28
012-2426-7242,9241.67,13034.35
012-2426-7243,0,0
012-2426-7244,6960.3,8433.95
012-2426-7245,6813.11,5137.12
012-2426-7246,7499.73,17914.09
012-2426-7247,4373.06,6435.37
012-2426-7248,15931.39,17441.3
012-2426-7249,7476.38,11025.12
012-2426-7250,11123.07,8534.16
012-2426-7251,11653.35,10737.1
012-2426-7252,16134.61,6090.04
012-2426-7253,5827.4,3094.25
012-2426-7254,163.52,628.38
012-2426-7255,5317.46,6017.8
012-2426-7256,16450.1,18774.74
012-2426-7257,1115.06,2985.33
012-2426-7258,8567.55,10340.94
012-2426-7259,6962.69,5433.31
012-2426-7260,5339.6,5945.54
012-2426-7261,10888.38,7617.73
012-2426-7262,32095.75,14574.28
012-2426-7263,9360.11,9435.34
012-2426-7264,6270.54,4214.95
012-2426-7265,6908.08,6633.19
012-2426-7266,8560.84,12450.94
012-2426-7267,8804.93,8984.78
012-2426-7268,12797.96,9210.27
012-2426-7269,24053.88,7760.31
012-2426-7270,8617.05,7007.21
012-2426-7271,24123.01,9255.67
012-2426-7273,5507.83,8703.98
012-2426-7274,8025.96,11024.68
012-2426-7275,15090.91,8785.89
012-2426-7276,3505.16,3909.15
012-2426-7277,6081.5,7482.48
012-2426-7278,23719.97,14410.08
012-2426-7279,4837.73,7831.52
012-2426-7280,6268.57,5535.89
012-2426-7283,10854.66,11013.75
012-2426-7284,7990.22,9335.71
012-2426-7285,6109.34,8408.41
012-2426-7286,4730.39,10046
012-2426-7287,8404.05,10224.26
012-2426-7288,5284.32,5401.45
012-2426-7289,5612.05,0
012-2426-7290,9848.12,13494.7
012-2426-7291,9088.81,16092.82
012-2426-7292,3918.53,10546.06
012-2426-7293,6508.12,6778.1
012-2426-7294,4201.98,5226.53
012-2426-7295,5490.33,6298.21
012-2426-7296,5819.29,8008.3
012-2426-7297,5215.21,6443.76
012-2426-7298,7130.85,5260.95
012-2426-7299,3561.95,6342.34
012-2426-7300,8261.55,4820.85
012-2426-7301,7091.31,9373.35
012-2426-7302,10318.12,9420.1
012-2426-7303,4047.67,5955.29
012-2426-7304,4838.41,9385.69
012-2426-7305,11243.26,11245.89
012-2426-7306,6284.13,3902.04
012-2426-7307,12175.39,6219.55
012-2426-7308,9826.82,13849.74
012-2426-7309,9756.41,9347.5
012-2426-7310,8252.97,6491.94
012-2426-7311,7809.69,9160.57
012-2426-7312,6014.67,6425.79
012-2426-7313,6230.25,6039.52
012-2426-7314,5207.6,6339.1
012-2426-7315,6016.79,5078.83
012-2426-7316,8069.29,10045.54
012-2426-7317,5244.96,6876.29
012-2426-7318,6585.36,5390.33
012-2426-7319,11007.71,8726.42
012-2426-7320,3370.62,9123.52
012-2426-7321,7643.72,8289.37
012-2426-7322,4578.85,6241.7
012-2426-7323,271.15,4660.44
012-2426-7324,6452.67,5810.36
012-2426-7325,8287.25,9038.2
012-2426-7326,6526.23,7924.29
012-2426-7327,6019.29,6423.96
012-2426-7328,2060.61,2590.35
012-2426-7329,6886.82,5740.83
012-2426-7330,5358.52,5928.95
012-2426-7331,3934.37,6494.24
012-2426-7332,4243.07,12226.68
012-2426-7334,5714.11,3888.7
012-2426-7335,6612.18,11560.15
012-2426-7336,6956.69,8170.71
012-2426-7338,4613.37,4036.42
012-2426-7339,4934.6,7633.83
012-2426-7340,5124.16,5229
012-2426-7341,8837.38,7780.91
012-2426-7342,7113.34,6588.89
012-2426-7343,15575.87,14524.54
012-2426-7344,14969.73,8159.95
012-2426-7345,9977.56,7822.05
012-2426-7346,1820.1,6530.42
012-2426-7347,7629.65,6990.49
012-2426-7348,32418.49,29580.97
012-2426-7349,8824.81,8929.91
012-2426-7350,6840.66,7568.05
012-2426-7351,10538.24,9089.96
012-2426-7352,7166.74,3198.16
012-2426-7353,8687.07,14111.39
012-2426-7354,24646.41,43117.31
012-2426-7355,8199.64,6303.22
012-2426-7356,5755.92,8887.4
012-2426-7357,8722.58,7206.85
012-2426-7358,16118.5,11143.62
012-2426-7359,25138.25,22761.04
012-2426-7360,8331.44,4526.32
012-2426-7361,13227.57,9172.32
012-2426-7362,18038.16,19332.75
012-2426-7363,14959.61,3903.09
012-2426-7364,25717.06,20913.71
012-2426-7365,8212.15,10327.37
012-2426-7366,6842.37,3420.43
